gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
668662159	e48d6c49-34a3-4df6-8206-121c061f190d	c2ce8f8a-431f-40f1-955d-22c0d636da23	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1925-09-01T00:00:00Z	1	9	1925	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90996			CC0_1_0	The Field Museum of Natural History	T. MacIntyre			2018-07-07T10:25:35.438Z		
668662158	e48d6c49-34a3-4df6-8206-121c061f190d	414a4125-1dc3-4c17-9c3e-5474da88ff5d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1925-09-01T00:00:00Z	1	9	1925	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90995			CC0_1_0	The Field Museum of Natural History	T. MacIntyre			2018-07-07T10:25:35.388Z		
668662157	e48d6c49-34a3-4df6-8206-121c061f190d	f948a0b7-5c54-4569-9654-25bd0d1cac27	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1925-09-01T00:00:00Z	1	9	1925	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90994			CC0_1_0	The Field Museum of Natural History	T. MacIntyre			2018-07-07T10:25:35.354Z		
668662156	e48d6c49-34a3-4df6-8206-121c061f190d	10e0ff35-ce34-4a23-bea7-425457b57025	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1925-09-01T00:00:00Z	1	9	1925	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90993			CC0_1_0	The Field Museum of Natural History	T. L. MacIntyre			2018-07-07T10:25:35.330Z		
668662155	e48d6c49-34a3-4df6-8206-121c061f190d	6aad20ba-d4d2-4045-9e5f-4e53d6514e7c	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1925-09-01T00:00:00Z	1	9	1925	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90992			CC0_1_0	The Field Museum of Natural History	T. L. MacIntyre			2018-07-07T10:25:35.539Z		
668662154	e48d6c49-34a3-4df6-8206-121c061f190d	df1ebb36-cae3-48a4-8e20-9b31a1d02ca0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1928-04-01T00:00:00Z		4	1928	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90991			CC0_1_0	The Field Museum of Natural History	B. C. Marshall			2018-07-07T10:25:35.394Z		
668662153	e48d6c49-34a3-4df6-8206-121c061f190d	1f9af34f-fe93-4282-8300-3a1f1db1bd30	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1928-04-01T00:00:00Z		4	1928	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90990			CC0_1_0	The Field Museum of Natural History	B. C. Marshall			2018-07-07T10:25:35.332Z		
668662152	e48d6c49-34a3-4df6-8206-121c061f190d	4d8a25b0-b014-4a25-9a26-02852749054e	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1925-07-01T00:00:00Z		7	1925	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90989			CC0_1_0	The Field Museum of Natural History	B. C. Marshall			2018-07-07T10:25:35.345Z		
668662151	e48d6c49-34a3-4df6-8206-121c061f190d	68b02215-8c43-4769-b8e5-4edb4b358dab	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1926-05-17T00:00:00Z	17	5	1926	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90988			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.500Z		
668662150	e48d6c49-34a3-4df6-8206-121c061f190d	5f933063-7755-44a3-a069-c9656cc7a061	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-11-24T00:00:00Z	24	11	1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90987			CC0_1_0	The Field Museum of Natural History	B. C. Marshall			2018-07-07T10:25:35.498Z		
668662149	e48d6c49-34a3-4df6-8206-121c061f190d	45075ad9-de19-43b0-b1e2-321f183772b5	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1933-11-24T00:00:00Z	24	11	1933	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90986			CC0_1_0	The Field Museum of Natural History	B. C. Marshall			2018-07-07T10:25:35.504Z		
668662148	e48d6c49-34a3-4df6-8206-121c061f190d	c88df992-13b5-42fa-a540-30d7cdb476dc	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1932-03-26T00:00:00Z	26	3	1932	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90985			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.373Z		
668662147	e48d6c49-34a3-4df6-8206-121c061f190d	5d49865c-9aac-4b85-876c-c5cda0428b8d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1932-03-26T00:00:00Z	26	3	1932	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90984			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.375Z		
668662146	e48d6c49-34a3-4df6-8206-121c061f190d	8a80122a-a207-48e7-8636-1c2f0a03adf0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-01T00:00:00Z	1	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90983			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.595Z		
668662145	e48d6c49-34a3-4df6-8206-121c061f190d	e29b754a-a33f-4afd-a95a-04e6ff2708ff	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-01T00:00:00Z	1	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90982			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.421Z		
668662144	e48d6c49-34a3-4df6-8206-121c061f190d	c9d45af9-0a72-431f-9b34-67aeef0b407a	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-01T00:00:00Z	1	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90981			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.466Z		
668662143	e48d6c49-34a3-4df6-8206-121c061f190d	3cb8ea1f-4e84-44a2-8424-34ee9ccc15d8	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-01T00:00:00Z	1	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90980			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.423Z		
668662142	e48d6c49-34a3-4df6-8206-121c061f190d	be607368-2889-4a6f-bdf6-6974ac4194c6	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-01T00:00:00Z	1	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90979			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.533Z		
668662141	e48d6c49-34a3-4df6-8206-121c061f190d	ce3e6bc9-38d9-44dd-a3ef-ea55819e9f4f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1932-04-21T00:00:00Z	21	4	1932	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90978			CC0_1_0	The Field Museum of Natural History	L Hubricht, Albert A Heinze			2018-07-07T10:25:35.489Z		
668662140	e48d6c49-34a3-4df6-8206-121c061f190d	8c954f51-a95c-4713-a9fe-42e6f79d58ad	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1932-04-21T00:00:00Z	21	4	1932	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90977			CC0_1_0	The Field Museum of Natural History	L Hubricht, Albert A Heinze			2018-07-07T10:25:35.348Z		
668662139	e48d6c49-34a3-4df6-8206-121c061f190d	33de094b-bc6d-45c7-b5d7-5194f610f68b	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-19T00:00:00Z	19	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90976			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.628Z		
668662138	e48d6c49-34a3-4df6-8206-121c061f190d	27210578-8fc7-4217-8621-c756488ada59	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-19T00:00:00Z	19	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90975			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.467Z		
668662137	e48d6c49-34a3-4df6-8206-121c061f190d	7c9bb059-fe83-4a6b-a72b-4d9fa1cf1126	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-19T00:00:00Z	19	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90974			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.485Z		
668662136	e48d6c49-34a3-4df6-8206-121c061f190d	187fcdaa-82fb-4a45-b00c-d8c11c472a08	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-19T00:00:00Z	19	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90973			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.325Z		
668662135	e48d6c49-34a3-4df6-8206-121c061f190d	382acb3a-465f-4491-8c2b-57b0ee439d68	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-19T00:00:00Z	19	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90972			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.366Z		
668662134	e48d6c49-34a3-4df6-8206-121c061f190d	d85bf47b-9a2d-4982-a696-f01dad854fe2	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1934-04-19T00:00:00Z	19	4	1934	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90971			CC0_1_0	The Field Museum of Natural History	A. A. Heinze			2018-07-07T10:25:35.423Z		
668662133	e48d6c49-34a3-4df6-8206-121c061f190d	9333d896-bde4-4b2f-a27e-8f65bbb9ad33	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1927-04-08T00:00:00Z	8	4	1927	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90970			CC0_1_0	The Field Museum of Natural History	J. D. Ives			2018-07-07T10:25:35.357Z		
668662132	e48d6c49-34a3-4df6-8206-121c061f190d	5718d858-bcad-44f2-bd17-209df581e3d7	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	90969			CC0_1_0	The Field Museum of Natural History	Loding			2018-07-07T10:25:35.433Z		
668639571	e48d6c49-34a3-4df6-8206-121c061f190d	f6ed5abe-0ecf-4f10-a500-f7da2d4ff86a	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208778			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.514Z		
668639570	e48d6c49-34a3-4df6-8206-121c061f190d	59b2ff28-9598-476d-ae98-e8be40983ee0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208777			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.450Z		
668639569	e48d6c49-34a3-4df6-8206-121c061f190d	01441c38-0f1e-4fda-b1ec-dbecf798ccc0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208776			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.529Z		
668639568	e48d6c49-34a3-4df6-8206-121c061f190d	a2ea1e42-0a4a-4c5c-b194-3afb1b4e0a4d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208775			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.559Z		
668639567	e48d6c49-34a3-4df6-8206-121c061f190d	ff423bd2-b6a6-4bf5-8790-309e69ed0308	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208774			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.672Z		
668639566	e48d6c49-34a3-4df6-8206-121c061f190d	6e42879b-3c95-47a0-a133-59294b91bf8e	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208773			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.495Z		
668639565	e48d6c49-34a3-4df6-8206-121c061f190d	f816a371-80f8-4c33-96a5-8a0af962bc77	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208772			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.382Z		
668639564	e48d6c49-34a3-4df6-8206-121c061f190d	d80a8ab5-32ad-4e8c-b51e-ea901bc8a471	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208771			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.534Z		
668639563	e48d6c49-34a3-4df6-8206-121c061f190d	b16610fb-b5b0-411b-af37-d8228596543f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208770			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.391Z		
668639562	e48d6c49-34a3-4df6-8206-121c061f190d	aee41551-6924-4097-a382-46c0be8e6ca5	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208769			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.379Z		
668639561	e48d6c49-34a3-4df6-8206-121c061f190d	3190ddf3-8a4e-4de4-b273-d941e8109cab	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208768			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.369Z		
668639560	e48d6c49-34a3-4df6-8206-121c061f190d	04d09308-df50-490b-805b-9e997b42ad93	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208767			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.527Z		
668639559	e48d6c49-34a3-4df6-8206-121c061f190d	1f4d1780-e0e8-4479-b96e-1217e5ff7e6d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822			7b8aff00-a9f8-11d8-944b-b8a03c50a862													5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	208766			CC0_1_0	The Field Museum of Natural History				2018-07-07T10:25:35.328Z		
668626195	e48d6c49-34a3-4df6-8206-121c061f190d	1366608a-c714-48bf-bfff-2c6ecf4a31c1	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1950-09-23T00:00:00Z	23	9	1950	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	62920			CC0_1_0	The Field Museum of Natural History	C. C. Sanborn			2018-07-07T10:25:35.385Z		
668626174	e48d6c49-34a3-4df6-8206-121c061f190d	f662222f-c4a8-4be1-9c52-f96f0e0c8e8d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1950-11-16T00:00:00Z	16	11	1950	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	62899			CC0_1_0	The Field Museum of Natural History	Loren Paul Woods, Robert Frederick Inger			2018-07-07T10:25:35.370Z		
668626069	e48d6c49-34a3-4df6-8206-121c061f190d	59ffff73-190b-4956-9cf3-bae88e1a70e1	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1950-10-21T00:00:00Z	21	10	1950	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	62792			CC0_1_0	The Field Museum of Natural History	Loren P Woods & Robert Kanazawa			2018-07-07T10:25:35.469Z		
668626068	e48d6c49-34a3-4df6-8206-121c061f190d	58c52ee0-c461-4b84-952a-b5f78f85918a	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1950-10-21T00:00:00Z	21	10	1950	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	62791			CC0_1_0	The Field Museum of Natural History	Loren P Woods & Robert Kanazawa			2018-07-07T10:25:35.349Z		
668620497	e48d6c49-34a3-4df6-8206-121c061f190d	229bc4e2-974f-4a3c-bfbb-b17d89772de9	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-11-26T00:00:00Z	26	11	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	57005			CC0_1_0	The Field Museum of Natural History	James Kezer, Popes			2018-07-07T10:25:35.383Z		
668620496	e48d6c49-34a3-4df6-8206-121c061f190d	0139eb18-e50e-4bf8-a53a-df7e38ba33cc	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-11-26T00:00:00Z	26	11	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	57004			CC0_1_0	The Field Museum of Natural History	James Kezer, Popes			2018-07-07T10:25:35.500Z		
668620495	e48d6c49-34a3-4df6-8206-121c061f190d	3cbb355a-d755-4098-be34-92f4a3720cfb	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-11-26T00:00:00Z	26	11	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	57003			CC0_1_0	The Field Museum of Natural History	James Kezer, Popes			2018-07-07T10:25:35.433Z		
668620494	e48d6c49-34a3-4df6-8206-121c061f190d	7b2e0a33-7fc8-44ba-9fa5-6d3d127163aa	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-11-26T00:00:00Z	26	11	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	57002			CC0_1_0	The Field Museum of Natural History	James Kezer, Popes			2018-07-07T10:25:35.368Z		
668620493	e48d6c49-34a3-4df6-8206-121c061f190d	5b26a1cb-3dae-41cd-9a6f-cf630c97c46a	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-11-26T00:00:00Z	26	11	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	57001			CC0_1_0	The Field Museum of Natural History	James Kezer, Popes			2018-07-07T10:25:35.528Z		
668618894	e48d6c49-34a3-4df6-8206-121c061f190d	4a01dac1-f6a5-40f5-8795-ffae39e780a0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-03-28T00:00:00Z	28	3	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	55360			CC0_1_0	The Field Museum of Natural History	Colin Campbell Sanborn, Frank C Wonder, Celestino Kalinowski			2018-07-07T10:25:35.591Z		
668618893	e48d6c49-34a3-4df6-8206-121c061f190d	cab4ca7c-c42d-41b9-91cc-d300b169f674	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1948-03-28T00:00:00Z	28	3	1948	5218351	5218351	PRESERVED_SPECIMEN	FMNH	Amphibians and Reptiles	55359			CC0_1_0	The Field Museum of Natural History	Colin Campbell Sanborn, Frank C Wonder, Celestino Kalinowski			2018-07-07T10:25:35.623Z		
