Scientific name,Genus,Species,Latitude,Longitude
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7188,-83.002
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7188,-83.002
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6964,-83.003
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6964,-83.003
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8533,-83.0047
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8533,-83.0047
Erimystax_x_punctatus,Erimystax,x_punctatus,38.854,-83.0057
Erimystax_x_punctatus,Erimystax,x_punctatus,38.854,-83.0057
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8152,-83.0063
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8152,-83.0063
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3028,-83.0081
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3028,-83.0081
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3,-83.0083
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3,-83.0083
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5175,-83.0086
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5175,-83.0086
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5175,-83.0086
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5175,-83.0086
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8335,-83.0087
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8335,-83.0087
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6292,-83.0097
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6292,-83.0097
Erimystax_x_punctatus,Erimystax,x_punctatus,38.989,-83.0102
Erimystax_x_punctatus,Erimystax,x_punctatus,38.989,-83.0102
Erimystax_x_punctatus,Erimystax,x_punctatus,38.989,-83.0102
Erimystax_x_punctatus,Erimystax,x_punctatus,38.989,-83.0102
Erimystax_x_punctatus,Erimystax,x_punctatus,38.989,-83.0102
Erimystax_x_punctatus,Erimystax,x_punctatus,38.989,-83.0102
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7844,-83.0106
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7844,-83.0106
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7189,-83.0122
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7189,-83.0122
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7188,-83.0122
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7188,-83.0122
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7194,-83.0125
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7194,-83.0125
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6333,-83.0139
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6333,-83.0139
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8103,-83.0167
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8103,-83.0167
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8103,-83.0167
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8103,-83.0167
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8585,-83.017
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8585,-83.017
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8892,-83.0175
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8892,-83.0175
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8337,-83.0182
Erimystax_x_punctatus,Erimystax,x_punctatus,38.8337,-83.0182
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8793,-83.0184
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8793,-83.0184
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3147,-83.0203
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3147,-83.0203
Erimystax_x_punctatus,Erimystax,x_punctatus,38.9261,-83.0252
Erimystax_x_punctatus,Erimystax,x_punctatus,38.9261,-83.0252
Erimystax_x_punctatus,Erimystax,x_punctatus,38.9252,-83.0261
Erimystax_x_punctatus,Erimystax,x_punctatus,38.9252,-83.0261
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3053,-83.0356
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3053,-83.0356
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3053,-83.0356
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3053,-83.0356
Erimystax_x_punctatus,Erimystax,x_punctatus,39.9378,-83.0361
Erimystax_x_punctatus,Erimystax,x_punctatus,39.9378,-83.0361
Erimystax_x_punctatus,Erimystax,x_punctatus,38.9384,-83.0374
Erimystax_x_punctatus,Erimystax,x_punctatus,38.9384,-83.0374
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0336,-83.0447
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0336,-83.0447
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0111,-83.0528
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0111,-83.0528
Erimystax_x_punctatus,Erimystax,x_punctatus,39.702,-83.1108
Erimystax_x_punctatus,Erimystax,x_punctatus,39.702,-83.1108
Erimystax_x_punctatus,Erimystax,x_punctatus,39.702,-83.1108
Erimystax_x_punctatus,Erimystax,x_punctatus,39.702,-83.1108
Erimystax_x_punctatus,Erimystax,x_punctatus,39.702,-83.1108
Erimystax_x_punctatus,Erimystax,x_punctatus,39.702,-83.1108
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3078,-83.1161
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3078,-83.1161
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5797,-83.1225
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5797,-83.1225
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3036,-83.1317
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3036,-83.1317
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7628,-83.1506
Erimystax_x_punctatus,Erimystax,x_punctatus,39.7628,-83.1506
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2614,-83.1683
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2614,-83.1683
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2614,-83.1683
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2614,-83.1683
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8022,-83.1694
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8022,-83.1694
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8917,-83.2167
Erimystax_x_punctatus,Erimystax,x_punctatus,39.8917,-83.2167
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2361,-83.2869
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2361,-83.2869
Erimystax_x_punctatus,Erimystax,x_punctatus,38.6856,-83.5841
Erimystax_x_punctatus,Erimystax,x_punctatus,38.6856,-83.5841
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5975,-83.9583
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5975,-83.9583
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0894,-84.1908
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0894,-84.1908
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1475,-84.2586
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1475,-84.2586
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1617,-84.2819
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1617,-84.2819
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3167,-84.3096
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3167,-84.3096
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2131,-84.3136
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2131,-84.3136
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1375,-84.3545
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1375,-84.3545
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0758,-84.4311
Erimystax_x_punctatus,Erimystax,x_punctatus,39.0758,-84.4311
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3319,-84.6114
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3319,-84.6114
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2944,-84.6656
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2944,-84.6656
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2028,-84.7494
Erimystax_x_punctatus,Erimystax,x_punctatus,39.2028,-84.7494
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1656,-84.7606
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1656,-84.7606
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1605,-84.7657
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1605,-84.7657
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1661,-84.7881
Erimystax_x_punctatus,Erimystax,x_punctatus,39.1661,-84.7881
Erimystax_x_punctatus,Erimystax,x_punctatus,39.25,-84.8208
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3667,-84.95
Erimystax_x_punctatus,Erimystax,x_punctatus,39.3667,-84.95
Erimystax_x_punctatus,Erimystax,x_punctatus,38.976944,-85.901665
Erimystax_x_punctatus,Erimystax,x_punctatus,38.95,-85.9333
Erimystax_x_punctatus,Erimystax,x_punctatus,38.95,-85.9333
Erimystax_x_punctatus,Erimystax,x_punctatus,38.6667,-86.7833
Erimystax_x_punctatus,Erimystax,x_punctatus,38.6667,-86.7833
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5833,-86.95
Erimystax_x_punctatus,Erimystax,x_punctatus,39.5833,-86.95
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6333,-87.4333
Erimystax_x_punctatus,Erimystax,x_punctatus,39.6333,-87.4333
Erimystax_x_punctatus,Erimystax,x_punctatus,39.95,-87.4667
Erimystax_x_punctatus,Erimystax,x_punctatus,39.95,-87.4667
Erimystax_x_punctatus,Erimystax,x_punctatus,38.55,-87.6667
Erimystax_x_punctatus,Erimystax,x_punctatus,38.55,-87.6667
Erimystax_x_punctatus,Erimystax,x_punctatus,38.2333,-87.95
Erimystax_x_punctatus,Erimystax,x_punctatus,38.133335,-87.95
Erimystax_x_punctatus,Erimystax,x_punctatus,38.2333,-87.95
Erimystax_x_punctatus,Erimystax,x_punctatus,42.4024,-89.1993
Erimystax_x_punctatus,Erimystax,x_punctatus,42.4024,-89.1993
Erimystax_x_punctatus,Erimystax,x_punctatus,42.018333,-89.32889
Erimystax_x_punctatus,Erimystax,x_punctatus,37.5021,-89.4992
Erimystax_x_punctatus,Erimystax,x_punctatus,42.493,-89.7898
Erimystax_x_punctatus,Erimystax,x_punctatus,42.493,-89.7898
Erimystax_x_punctatus,Erimystax,x_punctatus,39.807,-89.9947
Erimystax_x_punctatus,Erimystax,x_punctatus,39.807,-89.9947
Erimystax_x_punctatus,Erimystax,x_punctatus,41.4641,-90.3623
Erimystax_x_punctatus,Erimystax,x_punctatus,41.4641,-90.3623
Erimystax_x_punctatus,Erimystax,x_punctatus,38.5465,-90.4949
Erimystax_x_punctatus,Erimystax,x_punctatus,37.9269,-90.5017
Erimystax_x_punctatus,Erimystax,x_punctatus,38.5039,-90.5909
Erimystax_x_punctatus,Erimystax,x_punctatus,38.2769,-90.6474
Erimystax_x_punctatus,Erimystax,x_punctatus,38.2769,-90.6477
