Scientific name,Latitude,Longitude
Eurycea_lucifuga,36.138584,-94.78853
Eurycea_lucifuga,36.138584,-94.78853
Eurycea_lucifuga,36.138584,-94.78853
Eurycea_lucifuga,36.138584,-94.78853
Eurycea_lucifuga,36.208523,-94.70085
Eurycea_lucifuga,36.138584,-94.78853
Eurycea_lucifuga,36.210594,-94.69864
Eurycea_lucifuga,36.208523,-94.70085
Eurycea_lucifuga,36.10681,-94.82573
Eurycea_lucifuga,36.208523,-94.70085
Eurycea_lucifuga,36.10681,-94.82573
Eurycea_lucifuga,36.138584,-94.78853
Eurycea_lucifuga,36.138584,-94.78853
Eurycea_lucifuga,36.207626,-94.70238
Eurycea_lucifuga,36.6887,-93.979
Eurycea_lucifuga,36.7506,-93.3779
Eurycea_lucifuga,36.7506,-93.3779
Eurycea_lucifuga,36.4011,-93.7378
Eurycea_lucifuga,36.4011,-93.7378
Eurycea_lucifuga,36.4011,-93.7378
Eurycea_lucifuga,36.7794,-93.4248
Eurycea_lucifuga,36.4011,-93.7378
Eurycea_lucifuga,36.6887,-93.979
Eurycea_lucifuga,36.4367,-93.7532
Eurycea_lucifuga,36.7506,-93.3779
Eurycea_lucifuga,36.6887,-93.979
Eurycea_lucifuga,36.7506,-93.3779
Eurycea_lucifuga,36.7506,-93.3779
Eurycea_lucifuga,36.4011,-93.7378
Eurycea_lucifuga,36.7794,-93.4248
Eurycea_lucifuga,36.4011,-93.7378
Eurycea_lucifuga,36.1669,-91.2167
Eurycea_lucifuga,36.224167,-84.0925
Eurycea_lucifuga,36.224167,-84.0925
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.6695,-83.1527
Eurycea_lucifuga,36.679443,-83.187775
Eurycea_lucifuga,36.6322,-83.171
Eurycea_lucifuga,36.6029,-83.6669
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.6322,-83.171
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.75028,-83.020836
Eurycea_lucifuga,36.6029,-83.6669
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.679443,-83.187775
Eurycea_lucifuga,36.64528,-83.243614
Eurycea_lucifuga,36.64528,-83.243614
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.6695,-83.1527
Eurycea_lucifuga,36.75028,-83.020836
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.6501,-83.0546
Eurycea_lucifuga,36.6501,-83.0546
Eurycea_lucifuga,36.663612,-83.24306
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.8448,-82.2207
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.8448,-82.2207
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.802,-82.9223
Eurycea_lucifuga,36.627,-81.9932
Eurycea_lucifuga,36.627,-81.9932
Eurycea_lucifuga,37.03921,-94.65903
Eurycea_lucifuga,37.030277,-94.60639
